"Relative Intensity Alessio_0.02_1.5_lampadina_old","Position (m) Alessio_0.02_1.5_lampadina_old","Relative Intensity Alessandra_0.02_1.5_lampadina_old","Position (m) Alessandra_0.02_1.5_lampadina_old","Relative Intensity Antonio_0.02_1.5_lampadina","Position (m) Antonio_0.02_1.5_lampadina","Relative Intensity Alessio_0.04_1.5_lampadina","Position (m) Alessio_0.04_1.5_lampadina","Relative Intensity Alessandra_0.04_1.5_lampadina","Position (m) Alessandra_0.04_1.5_lampadina","Relative Intensity Antonio_0.04_1.5_lampadina","Position (m) Antonio_0.04_1.5_lampadina","Relative Intensity Alessio_0.08_1.5_lampadina","Position (m) Alessio_0.08_1.5_lampadina","Relative Intensity Alessandra_0.08_1.5_lampadina","Position (m) Alessandra_0.08_1.5_lampadina","Relative Intensity Antonio_0.08_1.5_lampadina","Position (m) Antonio_0.08_1.5_lampadina","Relative Intensity Alessio_0.16_1.5_lampadina","Position (m) Alessio_0.16_1.5_lampadina","Relative Intensity Alessandra_0.16_1.5_lampadina","Position (m) Alessandra_0.16_1.5_lampadina","Relative Intensity Antonio_0.16_1.5_lampadina","Position (m) Antonio_0.16_1.5_lampadina","Relative Intensity Alessio_0.02_1.0_candela","Position (m) Alessio_0.02_1.0_candela","Relative Intensity Alessio_0.04_1.0_lampada","Position (m) Alessio_0.04_1.0_lampada","Relative Intensity Antonio_0.08_0.5_lampadina","Position (m) Antonio_0.08_0.5_lampadina","Relative Intensity Alessio_0.16_0.5_lampadina","Position (m) Alessio_0.16_0.5_lampadina","Time (s) rumore_di_fondo_candela","Relative Intensity rumore_di_fondo_candela","Time (s) rumore_ambientale_candela","Relative Intensity rumore_ambientale_candela","Time (s) laser_candela","Relative Intensity laser_candela","Time (s) intensità_laser_sole","Relative Intensity intensità_laser_sole","Time (s) rumore_di_fondo_lampadina","Relative Intensity rumore_di_fondo_lampadina","Relative Intensity Alessio_doubleslit_0.08_0.5_1.5_lampadina","Position (m) Alessio_doubleslit_0.08_0.5_1.5_lampadina","Relative Intensity Alessio_doubleslit_0.04_0.25_1.5_lampadina","Position (m) Alessio_doubleslit_0.04_0.25_1.5_lampadina","Time (s) intensità_laser_sole","Relative Intensity intensità_laser_sole","Time (s) rumore_abientale_1.5_candela","Relative Intensity rumore_abientale_1.5_candela","Relative Intensity Alessio_0.02_1.5_lampadina","Position (m) Alessio_0.02_1.5_lampadina","Relative Intensity Alessandra_0.02_1.5_lampadina","Position (m) Alessandra_0.02_1.5_lampadina","Relative Intensity Antonio_0.02_1.5_lampadina_2","Position (m) Antonio_0.02_1.5_lampadina_2"
,,,,,,,,,,,,,,0.0356140,-0.0114602,,,,,0.0358124,-1.97250E-5,,,,,,,,,,,,,,,,,112.560,3521.64,112.560,0.0442505,,,,,112.560,2378.26,,,0.0389709,-0.00349132,,,,
,,,,,,,,,,,,,,0.0361938,-0.0114602,,,,,0.0360107,-1.97250E-5,,,,,,,,,,,,,,,,,112.600,3521.42,112.600,0.0442505,,,,,112.600,2378.45,,,0.0384216,-0.00349132,,,,
,,,,,,,,,,,,,,0.0359497,-0.0114602,,,,,0.0361633,-1.97250E-5,,,,,,,,,,,,,,,,,112.640,3521.94,112.640,0.0439301,,,,,112.640,2378.33,,,0.0391388,-0.00349132,,,,
,,,,,,,,,,,,,,0.0359192,-0.0114602,,,,,0.0364075,-1.97250E-5,,,,,,,,,,,,,,,,,112.680,3521.74,112.680,0.0442200,,,,,112.680,2378.11,,,0.0391998,-0.00349132,,,,
,,,,,,,,,,,,,,0.0359955,-0.0114602,,,,,0.0360870,-1.97250E-5,,,,,,,,,,,,,,,,,112.720,3521.39,112.720,0.0437775,,,,,112.720,2377.93,,,0.0388641,-0.00349132,,,,
,,,,,,,,,,,,,,0.0359802,-0.0114602,,,,,0.0359650,-1.97250E-5,,,,,,,,,,,,,,,,,112.760,3521.42,112.760,0.0443420,,,,,112.760,2378.49,,,0.0385742,-0.00349132,,,,
,,,,,,,,,,,,,,0.0359344,-0.0114602,,,,,0.0362244,-1.97250E-5,,,,,,,,,,,,,,,,,112.800,3521.59,112.800,0.0444489,,,,,112.800,2378.20,,,0.0387421,-0.00347160,,,,
,,,,,,,,,,,,,,0.0358276,-0.0114602,,,,,0.0363007,-1.97250E-5,,,,,,,,,,,,,,,,,112.840,3522.05,112.840,0.0440369,,,,,112.840,2378.32,,,0.0387421,-0.00331380,,,,
,,,,,,,,,,,,,,0.0359039,-0.0114602,,,,,0.0359192,-1.97250E-5,,,,,,,,,,,,,,,,,112.880,3522.04,112.880,0.0438080,,,,,112.880,2378.59,,,0.0382538,-0.00309682,,,,
,,,,,,,,,,,,,,0.0358734,-0.0114602,,,,,0.0360260,-1.97250E-5,,,,,,,,,,,,,,,,,112.920,3521.59,112.920,0.0441589,,,,,112.920,2378.74,,,0.0384521,-0.00270232,,,,
,,,,,,,,,,,,,,0.0357666,-0.0114602,,,,,0.0358276,-1.97250E-5,,,,,,,,,,,,,,,,,112.960,3521.81,112.960,0.0442047,,,,,112.960,2378.33,,,0.0382233,-0.00211057,,,,
,,,,,,,,,,,,,,0.0360260,-0.0114602,,,,,0.0362549,-1.97250E-5,,,,,,,,,,,,,,,,,113.000,3522.07,113.000,0.0439148,,,,,113.000,2377.79,,,0.0385437,-0.00157800,,,,
,,,,,,,,,,,,,,0.0359344,-0.0114602,,,,,0.0357819,-1.97250E-5,,,,,,,,,,,,,,,,,113.040,3522.05,113.040,0.0438080,,,,,113.040,2378.35,,,0.0377350,-0.00110460,,,,
,,,,,,,,,,,,,,0.0356750,-0.0114602,,,,,0.0360260,-1.97250E-5,,,,,,,,,,,,,,,,,113.080,3521.71,113.080,0.0439453,,,,,113.080,2378.56,,,0.0383606,-6.90375E-4,,,,
,,,,,,,,,,,,,,0.0356750,-0.0114602,,,,,0.0357361,-1.97250E-5,,,,,,,,,,,,,,,,,113.120,3521.99,113.120,0.0432739,,,,,113.120,2378.39,,,0.0380096,-4.33950E-4,,,,
,,,,,,,,,,,,,,0.0358582,-0.0114602,,,,,0.0354919,-1.97250E-5,,,,,,,,,,,,,,,,,113.160,3521.85,113.160,0.0439911,,,,,113.160,2378.28,,,0.0379028,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0359650,-0.0114602,,,,,0.0363312,-1.97250E-5,,,,,,,,,,,,,,,,,113.200,3522.14,113.200,0.0434570,,,,,113.200,2378.22,,,0.0377350,2.75164E-16,,,,
,,,,,,,,,,,,,,0.0358582,-0.0114602,,,,,0.0361023,-1.97250E-5,,,,,,,,,,,,,,,,,113.240,3521.69,113.240,0.0439606,,,,,113.240,2378.06,,,0.0381470,2.75164E-16,,,,
,,,,,,,,,,,,,,0.0351715,-0.0111052,,,,,0.0360870,-1.97250E-5,,,,,,,,,,,,,,,,,113.280,3521.59,113.280,0.0438843,,,,,113.280,2377.85,,,0.0379486,2.75164E-16,,,,
,,,,,,,,,,,,,,0.0346680,-0.0107698,,,,,0.0363159,-1.97250E-5,,,,,,,,,,,,,,,,,113.320,3521.55,113.320,0.0438538,,,,,113.320,2377.72,,,0.0382080,2.75164E-16,,,,
,,,,,,,,,,,,,,0.0344696,-0.0104345,,,,,0.0361786,-1.97250E-5,,,,,,,,,,,,,,,,,113.360,3521.83,113.360,0.0438232,,,,,113.360,2378.60,,,0.0380707,2.75164E-16,,,,
,,,,,,,,,,,,,,0.0344696,-0.0100597,,,,,0.0359497,-1.97250E-5,,,,,,,,,,,,,,,,,113.400,3522.01,113.400,0.0438538,,,,,113.400,2378.09,,,0.0380096,2.75164E-16,,,,
,,,,,,,,,,,,,,0.0339050,-0.00974415,,,,,0.0360413,-1.97250E-5,,,,,,,,,,,,,,,,,113.440,3522.04,113.440,0.0437317,,,,,113.440,2378.21,,,0.0383759,2.75164E-16,,,,
,,,,,,,,,,,,,,0.0339813,-0.00932992,,,,,0.0362091,-1.97250E-5,,,,,,,,,,,,,,,,,113.480,3521.51,113.480,0.0435944,,,,,113.480,2378.32,,,0.0384216,2.75164E-16,,,,
,,,,,,,,,,,,,,0.0344391,-0.00887625,,,,,0.0364227,-1.97250E-5,,,,,,,,,,,,,,,,,113.520,3521.80,113.520,0.0437622,,,,,113.520,2378.58,,,0.0384827,2.75164E-16,,,,
,,,,,,,,,,,,,,0.0348358,-0.00838312,,,,,0.0361023,-1.97250E-5,,,,,,,,,,,,,,,,,113.560,3522.03,113.560,0.0436859,,,,,113.560,2378.50,,,0.0384369,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354919,-0.00781110,,,,,0.0358276,-1.97250E-5,,,,,,,,,,,,,,,,,113.600,3521.61,113.600,0.0438995,,,,,113.600,2377.57,,,0.0381622,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0359344,-0.00731797,,,,,0.0361481,-1.97250E-5,,,,,,,,,,,,,,,,,113.640,3521.43,113.640,0.0432892,,,,,113.640,2378.03,,,0.0382080,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0361633,-0.00690375,,,,,0.0361328,-1.97250E-5,,,,,,,,,,,,,,,,,113.680,3521.79,113.680,0.0438232,,,,,113.680,2378.32,,,0.0381622,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0374146,-0.00646980,,,,,0.0360107,-1.97250E-5,,,,,,,,,,,,,,,,,113.720,3521.73,113.720,0.0438538,,,,,113.720,2377.67,,,0.0378876,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0378265,-0.00611475,,,,,0.0360718,-1.97250E-5,,,,,,,,,,,,,,,,,113.760,3522.06,113.760,0.0437622,,,,,113.760,2378.16,,,0.0380859,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0379181,-0.00575970,,,,,0.0361176,-1.97250E-5,,,,,,,,,,,,,,,,,113.800,3521.57,113.800,0.0434570,,,,,113.800,2378.21,,,0.0379944,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0375519,-0.00544410,,,,,0.0359650,-1.97250E-5,,,,,,,,,,,,,,,,,113.840,3521.60,113.840,0.0434418,,,,,113.840,2378.67,,,0.0378571,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0372925,-0.00516795,,,,,0.0361176,-1.97250E-5,,,,,,,,,,,,,,,,,113.880,3521.67,113.880,0.0435791,,,,,113.880,2378.75,,,0.0378723,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0367279,-0.00487207,,,,,0.0362701,-1.97250E-5,,,,,,,,,,,,,,,,,113.920,3521.72,113.920,0.0436401,,,,,113.920,2377.97,,,0.0379791,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0361176,-0.00459592,,,,,0.0356598,-1.97250E-5,,,,,,,,,,,,,,,,,113.960,3521.55,113.960,0.0437317,,,,,113.960,2378.40,,,0.0382385,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0359650,-0.00426060,,,,,0.0356293,-1.97250E-5,,,,,,,,,,,,,,,,,114.000,3521.42,114.000,0.0435333,,,,,114.000,2378.78,,,0.0380096,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0356293,-0.00396472,,,,,0.0357971,-1.97250E-5,,,,,,,,,,,,,,,,,114.040,3521.42,114.040,0.0436401,,,,,114.040,2377.95,,,0.0380402,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0356445,-0.00372802,,,,,0.0356445,-1.97250E-5,,,,,,,,,,,,,,,,,114.080,3521.87,114.080,0.0434875,,,,,114.080,2377.75,,,0.0380096,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0359802,-0.00353077,,,,,0.0355377,-1.97250E-5,,,,,,,,,,,,,,,,,114.120,3521.72,114.120,0.0435181,,,,,114.120,2378.23,,,0.0377350,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0359497,-0.00353077,,,,,0.0357819,-1.97250E-5,,,,,,,,,,,,,,,,,114.160,3522.06,114.160,0.0436401,,,,,114.160,2378.10,,,0.0380554,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354462,-0.00353077,,,,,0.0357666,-1.97250E-5,,,,,,,,,,,,,,,,,114.200,3521.39,114.200,0.0438843,,,,,114.200,2377.95,,,0.0378265,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0355377,-0.00353077,,,,,0.0359344,-1.97250E-5,,,,,,,,,,,,,,,,,114.240,3521.51,114.240,0.0436859,,,,,114.240,2378.21,,,0.0376129,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0350647,-0.00353077,,,,,0.0356140,-1.97250E-5,,,,,,,,,,,,,,,,,114.280,3521.92,114.280,0.0435791,,,,,114.280,2378.63,,,0.0378571,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0352936,-0.00353077,,,,,0.0357056,-1.97250E-5,,,,,,,,,,,,,,,,,114.320,3521.84,114.320,0.0439911,,,,,114.320,2378.24,,,0.0380707,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354309,-0.00353077,,,,,0.0356903,-1.97250E-5,,,,,,,,,,,,,,,,,114.360,3521.36,114.360,0.0433044,,,,,114.360,2378.16,,,0.0380096,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351562,-0.00353077,,,,,0.0356445,-1.97250E-5,,,,,,,,,,,,,,,,,114.400,3521.10,114.400,0.0437164,,,,,114.400,2378.47,,,0.0379028,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0352325,-0.00353077,,,,,0.0357971,-1.97250E-5,,,,,,,,,,,,,,,,,114.440,3521.21,114.440,0.0436707,,,,,114.440,2378.54,,,0.0381927,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0356293,-0.00353077,,,,,0.0356293,-1.97250E-5,,,,,,,,,,,,,,,,,114.480,3521.57,114.480,0.0438080,,,,,114.480,2378.29,,,0.0377502,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0355988,-0.00353077,,,,,0.0360565,-1.97250E-5,,,,,,,,,,,,,,,,,114.520,3521.74,114.520,0.0437164,,,,,114.520,2378.19,,,0.0380402,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0353394,-0.00353077,,,,,0.0354156,-1.97250E-5,,,,,,,,,,,,,,,,,114.560,3521.26,114.560,0.0435486,,,,,114.560,2378.68,,,0.0380096,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354309,-0.00353077,,,,,0.0356445,-1.97250E-5,,,,,,,,,,,,,,,,,114.600,3521.31,114.600,0.0434265,,,,,114.600,2378.63,,,0.0378571,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354156,-0.00353077,,,,,0.0358734,-1.97250E-5,,,,,,,,,,,,,,,,,114.640,3521.20,114.640,0.0437164,,,,,114.640,2378.26,,,0.0380859,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0358124,-0.00353077,,,,,0.0360413,-1.97250E-5,,,,,,,,,,,,,,,,,114.680,3521.69,114.680,0.0436859,,,,,114.680,2377.82,,,0.0376434,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354462,-0.00353077,,,,,0.0354919,-1.97250E-5,,,,,,,,,,,,,,,,,114.720,3521.61,114.720,0.0433807,,,,,114.720,2377.99,,,0.0378113,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0353241,-0.00353077,,,,,0.0356598,-1.97250E-5,,,,,,,,,,,,,,,,,114.760,3521.68,114.760,0.0437317,,,,,114.760,2378.50,,,0.0379028,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0356750,-0.00353077,,,,,0.0355988,-1.97250E-5,,,,,,,,,,,,,,,,,114.800,3521.22,114.800,0.0436249,,,,,114.800,2378.29,,,0.0380859,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0348053,-0.00333352,,,,,0.0354614,-1.97250E-5,,,,,,,,,,,,,,,,,114.840,3521.03,114.840,0.0436554,,,,,114.840,2378.37,,,0.0377045,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0353241,-0.00319545,,,,,0.0352478,-1.97250E-5,,,,,,,,,,,,,,,,,114.880,3520.74,114.880,0.0435181,,,,,114.880,2378.35,,,0.0379333,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0350952,-0.00301792,,,,,0.0354156,-1.97250E-5,,,,,,,,,,,,,,,,,114.920,3521.07,114.920,0.0435333,,,,,114.920,2378.67,,,0.0384827,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0348358,-0.00282067,,,,,0.0355530,-1.97250E-5,,,,,,,,,,,,,,,,,114.960,3521.04,114.960,0.0436401,,,,,114.960,2378.48,,,0.0383148,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0343628,-0.00262342,,,,,0.0354767,-1.97250E-5,,,,,,,,,,,,,,,,,115.000,3521.12,115.000,0.0433197,,,,,115.000,2377.71,,,0.0385437,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0344543,-0.00234727,,,,,0.0353699,-1.97250E-5,,,,,,,,,,,,,,,,,115.040,3521.03,115.040,0.0432281,,,,,115.040,2377.98,,,0.0386963,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0343628,-0.00205140,,,,,0.0353394,-1.97250E-5,,,,,,,,,,,,,,,,,115.080,3521.36,115.080,0.0435486,,,,,115.080,2378.54,,,0.0386200,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0340424,-0.00163717,,,,,0.0353241,-1.97250E-5,,,,,,,,,,,,,,,,,115.120,3521.28,115.120,0.0433655,,,,,115.120,2378.36,,,0.0389557,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0343933,-0.00116377,,,,,0.0350494,-1.97250E-5,,,,,,,,,,,,,,,,,115.160,3521.27,115.160,0.0437317,,,,,115.160,2377.74,,,0.0386047,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0346527,-6.11475E-4,,,,,0.0352173,-1.97250E-5,,,,,,,,,,,,,,,,,115.200,3521.32,115.200,0.0432587,,,,,115.200,2377.59,,,0.0390015,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351715,-9.86250E-5,,,,,0.0352325,-1.97250E-5,,,,,,,,,,,,,,,,,115.240,3521.67,115.240,0.0437927,,,,,115.240,2377.44,,,0.0392151,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351257,1.97250E-5,,,,,0.0353699,-1.97250E-5,,,,,,,,,,,,,,,,,115.280,3520.94,115.280,0.0438385,,,,,115.280,2378.11,,,0.0391541,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0353851,1.97250E-5,,,,,0.0353699,-1.97250E-5,,,,,,,,,,,,,,,,,115.320,3520.52,115.320,0.0435638,,,,,115.320,2378.01,,,0.0388336,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354614,1.97250E-5,,,,,0.0348969,-1.97250E-5,,,,,,,,,,,,,,,,,115.360,3521.22,115.360,0.0438080,,,,,115.360,2377.74,,,0.0389862,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354004,1.97250E-5,,,,,0.0353088,-1.97250E-5,,,,,,,,,,,,,,,,,115.400,3521.81,115.400,0.0439301,,,,,115.400,2377.78,,,0.0388336,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0353394,1.97250E-5,,,,,0.0355377,-1.97250E-5,,,,,,,,,,,,,,,,,115.440,3521.69,115.440,0.0439606,,,,,115.440,2377.65,,,0.0390472,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0352631,1.97250E-5,,,,,0.0352173,-1.97250E-5,,,,,,,,,,,,,,,,,115.480,3521.37,115.480,0.0434570,,,,,115.480,2378.19,,,0.0389404,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351257,1.97250E-5,,,,,0.0354919,-1.97250E-5,,,,,,,,,,,,,,,,,115.520,3521.22,115.520,0.0438690,,,,,115.520,2377.75,,,0.0389099,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351257,1.97250E-5,,,,,0.0355072,-1.97250E-5,,,,,,,,,,,,,,,,,115.560,3521.65,115.560,0.0438995,,,,,115.560,2377.28,,,0.0387268,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0349731,3.94500E-5,,,,,0.0352478,-1.97250E-5,,,,,,,,,,,,,,,,,115.600,3521.85,115.600,0.0438232,,,,,115.600,2377.81,,,0.0384369,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0352478,3.94500E-5,,,,,0.0355377,-1.97250E-5,,,,,,,,,,,,,,,,,115.640,3521.44,115.640,0.0436249,,,,,115.640,2377.42,,,0.0385132,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0350952,5.91750E-5,,,,,0.0349426,-1.97250E-5,,,,,,,,,,,,,,,,,115.680,3521.35,115.680,0.0436859,,,,,115.680,2378.08,,,0.0384064,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0349731,5.91750E-5,,,,,0.0355072,-1.97250E-5,,,,,,,,,,,,,,,,,115.720,3521.75,115.720,0.0437469,,,,,115.720,2378.05,,,0.0383759,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351868,5.91750E-5,,,,,0.0353088,-1.97250E-5,,,,,,,,,,,,,,,,,115.760,3521.71,115.760,0.0439606,,,,,115.760,2377.77,,,0.0383759,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354004,3.94500E-5,,,,,0.0354767,-1.97250E-5,,,,,,,,,,,,,,,,,115.800,3521.48,115.800,0.0440063,,,,,115.800,2377.58,,,0.0385437,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0356293,3.94500E-5,,,,,0.0355377,-1.97250E-5,,,,,,,,,,,,,,,,,115.840,3521.73,115.840,0.0437164,,,,,115.840,2377.92,,,0.0383148,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351868,1.37402E-16,,,,,0.0354004,-1.97250E-5,,,,,,,,,,,,,,,,,115.880,3521.39,115.880,0.0437164,,,,,115.880,2377.98,,,0.0380249,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0352325,1.37402E-16,,,,,0.0357666,-1.97250E-5,,,,,,,,,,,,,,,,,115.920,3521.79,115.920,0.0438995,,,,,115.920,2378.03,,,0.0383301,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0353394,1.37402E-16,,,,,0.0354919,-1.97250E-5,,,,,,,,,,,,,,,,,115.960,3521.78,115.960,0.0441437,,,,,115.960,2378.12,,,0.0383148,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0349884,1.37402E-16,,,,,,-1.97250E-5,,,,,,,,,,,,,,,,,116.000,3521.86,116.000,0.0437317,,,,,116.000,2378.06,,,0.0384369,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351257,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.040,3521.49,116.040,0.0436707,,,,,116.040,2378.31,,,0.0384979,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351562,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.080,3521.74,116.080,0.0440521,,,,,116.080,2377.87,,,0.0385742,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0349579,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.120,3521.80,116.120,0.0440063,,,,,116.120,2378.17,,,0.0390015,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0353851,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.160,3521.86,116.160,0.0439453,,,,,116.160,2377.95,,,0.0390320,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351562,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.200,3521.44,116.200,0.0440063,,,,,116.200,2378.26,,,0.0390930,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354767,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.240,3521.76,116.240,0.0437927,,,,,116.240,2378.16,,,0.0391235,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0356445,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.280,3521.87,116.280,0.0442963,,,,,116.280,2377.81,,,0.0391693,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0352020,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.320,3522.05,116.320,0.0440674,,,,,116.320,2377.81,,,0.0395966,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351562,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.360,3521.53,116.360,0.0437775,,,,,116.360,2377.93,,,0.0397491,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0353394,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.400,3521.66,116.400,0.0438690,,,,,116.400,2377.88,,,0.0404816,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354309,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.440,3521.62,116.440,0.0442200,,,,,116.440,2377.91,,,0.0412750,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0352936,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.480,3522.15,116.480,0.0441589,,,,,116.480,2378.35,,,0.0411224,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0351868,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.520,3521.51,116.520,0.0442505,,,,,116.520,2377.88,,,0.0411530,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0350342,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.560,3521.53,116.560,0.0444336,,,,,116.560,2378.48,,,0.0418091,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0352478,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.600,3521.60,116.600,0.0440063,,,,,116.600,2378.44,,,0.0424652,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354004,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.640,3521.99,116.640,0.0442810,,,,,116.640,2378.14,,,0.0422058,-1.97250E-5,,,,
,,,,,,,,,,,,,,0.0354462,1.37402E-16,,,,,,,,,,,,,,,,,,,,,,,116.680,3521.62,116.680,0.0439148,,,,,116.680,2378.07,,,0.0427551,-1.97250E-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.720,3521.47,116.720,0.0443268,,,,,116.720,2378.22,,,0.0421906,-1.97250E-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.760,3521.52,116.760,0.0440216,,,,,116.760,2378.12,,,0.0419769,-1.97250E-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.800,3522.00,116.800,0.0442200,,,,,116.800,2377.66,,,0.0416870,-1.97250E-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.840,3521.95,116.840,0.0441132,,,,,116.840,2376.22,,,0.0417786,-1.97250E-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.880,3521.47,116.880,0.0439453,,,,,116.880,2377.40,,,0.0415497,-1.97250E-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.920,3521.52,116.920,0.0438080,,,,,116.920,2377.93,,,0.0413055,-1.97250E-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.960,3521.88,116.960,0.0445251,,,,,116.960,2378.03,,,0.0415497,-1.97250E-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.000,3522.09,117.000,0.0440826,,,,,117.000,2377.61,,,0.0410309,-1.97250E-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.040,3521.70,117.040,0.0442505,,,,,117.040,2377.53,,,0.0412445,-1.97250E-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.080,3521.57,117.080,0.0442505,,,,,117.080,2377.53,,,0.0409698,-1.97250E-5,,,,
